,PersonID,valid,size
3590,24769,True,1
3591,24783,True,1
3592,24784,True,1
3593,24802,True,1
3594,24808,True,1
3595,24809,True,2
3596,24810,True,1
3597,24813,True,1
3598,24814,True,1
3599,24826,True,1
3600,24827,True,1
3601,2483,True,2
3602,24830,True,2
3603,24847,True,1
3604,24853,True,1
3605,2486,True,1
3606,24868,True,1
3607,24869,True,1
3608,24872,True,1
3609,24971,True,1
3610,24973,True,1
3611,24996,True,1
3612,24998,True,2
3613,25021,True,1
3614,25022,True,1
3615,25023,True,1
3616,25025,True,1
3617,25027,True,1
3618,25030,True,2
3619,25033,True,1
3620,2506,True,1
3621,2506,True,3
3622,25094,True,1
3623,25095,True,1
3624,25096,True,1
3625,25096,True,1
3626,25096,True,1
3627,25097,True,1
3628,25098,True,1
3629,25099,True,1
3630,25103,True,2
3631,25104,True,1
3632,25109,True,1
3633,2511,True,1
3634,2511,True,1
3635,25112,True,1
3636,25144,True,1
3637,25188,True,1
3638,25198,True,1
3639,25198,True,1
3640,25202,True,1
3641,25202,True,1
3642,25203,True,1
3643,25238,True,1
3644,25239,True,1
3645,25240,True,1
3646,25310,False,2
3647,25310,True,1
3648,25462,True,1
3649,25463,True,1
3650,2551,True,1
3651,25536,True,1
3652,25538,True,1
3653,2554,True,1
3654,25544,True,1
3655,25545,True,1
3656,25545,True,1
3657,25579,True,1
3658,25583,True,1
3659,256,True,1
3660,25652,True,1
3661,25652,True,1
3662,25654,True,1
3663,25656,True,1
3664,25658,True,1
3665,25677,False,1
3666,25678,True,1
3667,25680,True,1
3668,25685,True,1
3669,25686,True,1
3670,25693,True,2
3671,25694,True,1
3672,25694,True,1
3673,25695,True,1
3674,25696,True,1
3675,25698,True,1
3676,25700,True,1
3677,25713,True,1
3678,25715,True,1
3679,25718,True,1
3680,25735,True,1
3681,25736,True,1
3682,25738,True,1
3683,25738,True,1
3684,25753,True,1
3685,25753,True,1
3686,25753,True,1
3687,25757,True,1
3688,25760,True,2
3689,2577,True,1
3690,25782,True,1
3691,25782,True,1
3692,2581,True,1
3693,25813,True,1
3694,25815,True,1
3695,2585,True,1
3696,25856,True,1
3697,25857,True,1
3698,25876,True,1
3699,25892,True,1
3700,25894,True,1
3701,25894,True,1
3702,25896,True,1
3703,25903,False,1
3704,25905,True,1
3705,25906,True,1
3706,25907,True,1
3707,25907,True,1
3708,25962,True,1
3709,25962,True,1
3710,25962,True,1
3711,26028,True,1
3712,26038,True,1
3713,26038,True,1
3714,26038,True,1
3715,26045,True,1
3716,26061,True,1
3717,26080,True,1
3718,26082,True,1
3719,26088,True,2
3720,26103,True,1
3721,26105,True,1
3722,26114,True,1
3723,26117,True,1
3724,26118,True,1
3725,26118,True,1
3726,26125,True,1
3727,26127,True,1
3728,26129,True,1
3729,26132,True,1
3730,26134,True,1
3731,26135,True,1
3732,26137,True,1
3733,26138,True,1
3734,26139,True,2
3735,26142,True,2
3736,26143,True,1
3737,26149,True,1
3738,26156,True,1
3739,26161,True,1
3740,26162,True,1
3741,26164,True,1
3742,26177,True,1
3743,26177,True,1
3744,2620,True,1
3745,2620,True,1
3746,263,True,2
3747,2632,True,1
3748,2632,True,1
3749,26370,True,1
3750,26370,True,1
3751,26379,True,1
3752,26391,True,1
3753,26391,True,1
3754,26393,True,1
3755,26396,True,1
3756,26397,True,1
3757,26399,True,1
3758,264,True,1
3759,264,True,1
3760,26401,True,1
3761,26402,True,1
3762,26407,True,1
3763,26408,True,1
3764,26414,True,1
3765,2642,True,1
3766,26454,True,1
3767,26455,True,1
3768,26456,True,1
3769,26465,True,1
3770,2647,True,1
3771,26475,True,1
3772,26475,True,1
3773,26476,True,1
3774,26483,True,1
3775,26495,True,1
3776,265,True,1
3777,26504,True,1
3778,26504,True,1
3779,26509,True,1
3780,26510,True,1
3781,26528,True,1
3782,26530,True,1
3783,26531,True,1
3784,26536,True,2
3785,26543,True,1
3786,26544,False,2
3787,26546,False,2
3788,26559,True,1
3789,26559,True,1
3790,26564,True,3
3791,26566,True,1
3792,26570,True,1
3793,26582,True,1
3794,26583,True,1
3795,26584,True,1
3796,26584,True,1
3797,26586,True,1
3798,26591,True,1
3799,26592,True,1
3800,26592,True,1
3801,26592,True,1
3802,26593,True,1
3803,26599,True,1
3804,26599,True,1
3805,26600,True,1
3806,26601,True,1
3807,26603,True,1
3808,26605,True,1
3809,26609,True,1
3810,26614,True,2
3811,26634,True,1
3812,26634,True,1
3813,26635,True,1
3814,26636,True,1
3815,26638,True,1
3816,26639,True,1
3817,26641,True,1
3818,26642,True,1
3819,26643,False,1
3820,26703,True,1
3821,26703,True,1
3822,26703,True,1
3823,26707,True,1
3824,26707,True,1
3825,26712,True,2
3826,26713,True,2
3827,26716,True,1
3828,26720,True,1
3829,26728,True,1
3830,26730,True,1
3831,26731,True,1
3832,26789,True,1
3833,26790,True,1
3834,26793,True,1
3835,26816,True,1
3836,26817,True,1
3837,26819,True,1
3838,26820,True,1
3839,26820,True,1
3840,26828,True,1
3841,26828,True,1
3842,26828,True,1
3843,26829,True,1
3844,26830,True,2
3845,26871,True,1
3846,26871,True,1
3847,26895,True,1
3848,26895,True,1
3849,26895,False,2
3850,26902,True,1
3851,26902,True,1
3852,26906,True,1
3853,26906,True,1
3854,26907,True,1
3855,26981,True,1
3856,26982,True,1
3857,27017,True,1
3858,27022,True,1
3859,27022,True,1
3860,27106,True,1
3861,27118,True,1
3862,27120,True,1
3863,27122,True,1
3864,27126,True,1
3865,27128,True,1
3866,27129,True,1
3867,27130,True,1
3868,27131,True,2
3869,27132,True,1
3870,27133,True,1
3871,27166,True,1
3872,27192,True,1
3873,27345,True,1
3874,27345,True,1
3875,27358,True,1
3876,27360,True,1
3877,27426,True,1
3878,27426,True,1
3879,27427,True,1
3880,27427,True,1
3881,27427,True,1
3882,27431,True,1
3883,27447,True,1
3884,27449,True,1
3885,27457,True,1
3886,27459,True,1
3887,27460,True,1
3888,27461,True,1
3889,27480,True,1
3890,2750,True,1
3891,27513,True,1
3892,27517,True,1
3893,27530,True,1
3894,27531,True,1
3895,27532,True,1
3896,27535,True,1
3897,27538,True,1
3898,27566,True,1
3899,27580,True,2
3900,27592,True,1
3901,27592,True,1
3902,27601,True,2
3903,27612,True,2
3904,27621,True,1
3905,27621,True,1
3906,27625,True,1
3907,27626,True,1
3908,27632,False,1
3909,27635,True,1
3910,27636,True,1
3911,27640,True,1
3912,27641,True,2
3913,27642,True,1
3914,27643,True,1
3915,27644,True,1
3916,27647,True,1
3917,27647,True,1
3918,27660,False,1
3919,2772,True,1
3920,27733,True,1
3921,27756,True,1
3922,27757,True,1
3923,27796,True,1
3924,27796,True,2
3925,27799,True,1
3926,27800,True,1
3927,27803,True,1
3928,27803,True,1
3929,27804,True,1
3930,27809,True,1
3931,27811,True,1
3932,27814,True,1
3933,27816,True,2
3934,27817,True,2
3935,27824,True,1
3936,27826,True,2
3937,27826,True,1
3938,27826,True,1
3939,27827,True,1
3940,27830,True,1
3941,27837,True,1
3942,27837,True,1
3943,27841,True,1
3944,27843,True,1
3945,27845,True,1
3946,27850,True,1
3947,27852,True,2
3948,27853,True,2
3949,2787,True,1
3950,27889,True,1
3951,27889,True,1
3952,27892,True,1
3953,27906,True,1
3954,27909,True,1
3955,2796,True,1
3956,27974,False,3
3957,27974,True,1
3958,27976,True,1
3959,27989,True,1
3960,27999,True,1
3961,28000,True,2
3962,28018,True,1
3963,28018,True,1
3964,2803,True,1
3965,2803,True,1
3966,28040,True,1
3967,28041,True,1
3968,28042,True,3
3969,28044,True,1
3970,28045,True,2
3971,28046,True,1
3972,28051,True,1
3973,28054,True,1
3974,28055,True,1
3975,28056,True,2
3976,28073,True,1
3977,28073,True,1
3978,28076,True,1
3979,28076,True,1
3980,28077,True,1
3981,28079,True,1
3982,28079,True,1
3983,28081,True,1
3984,28082,True,1
3985,28082,True,1
3986,28093,True,1
3987,28095,True,1
3988,28097,True,1
3989,28099,True,1
3990,28103,True,2
3991,28107,True,1
3992,28108,True,1
3993,28109,True,1
3994,28111,True,1
3995,28121,True,2
3996,28125,True,1
3997,28131,True,1
3998,28131,True,1
3999,28136,True,1
4000,28146,True,2
4001,28155,True,1
4002,28161,True,2
4003,28162,True,1
4004,28170,True,1
4005,28172,True,1
4006,28177,True,1
4007,28178,True,1
4008,28179,True,1
4009,28179,True,1
4010,28179,True,1
4011,28180,True,1
4012,28181,True,1
4013,28188,True,1
4014,28190,True,1
4015,2820,True,1
4016,28222,True,1
4017,28249,True,1
4018,28251,False,2
4019,28266,True,2
4020,28267,True,1
4021,28292,True,1
4022,28293,True,1
4023,28317,True,1
4024,28363,True,1
4025,28459,True,1
4026,28482,True,1
4027,2851,True,1
4028,28536,True,1
4029,28537,True,1
4030,28538,True,1
4031,28543,True,1
4032,28549,True,1
4033,28603,True,1
4034,28607,True,1
4035,28609,True,1
4036,28609,True,1
4037,2861,True,1
4038,28633,True,1
4039,28635,True,1
4040,28652,True,1
4041,28653,True,1
4042,28654,True,1
4043,28654,True,1
4044,28671,True,1
4045,2869,True,1
4046,28727,True,1
4047,28728,True,1
4048,2876,True,1
4049,2878,True,1
4050,2878,True,1
4051,28804,True,1
4052,28804,True,1
4053,28805,True,1
4054,28825,True,1
4055,28826,True,1
4056,28828,True,1
4057,28831,True,1
4058,28833,True,1
4059,28837,True,1
4060,2887,True,2
4061,2893,True,1
4062,2894,True,1
4063,28953,True,1
4064,28994,True,1
4065,28999,True,1
4066,29001,True,1
4067,29095,True,1
4068,29113,True,1
4069,29148,True,1
4070,29175,False,1
4071,29176,True,2
4072,29206,True,1
4073,29233,True,1
4074,29233,True,1
4075,29233,True,1
4076,29235,True,1
4077,29236,True,1
4078,29238,True,1
4079,29280,True,1
4080,29281,True,1
4081,29283,True,1
4082,29283,True,1
4083,29284,True,1
4084,29287,True,1
4085,29291,True,1
4086,29292,True,1
4087,29293,True,1
4088,29297,True,1
4089,29298,True,1
4090,29303,True,1
4091,29304,True,1
4092,29307,True,1
4093,29317,True,1
4094,29317,True,1
4095,29318,True,1
4096,29375,True,1
4097,29377,True,1
4098,29383,True,1
4099,29384,True,1
4100,29388,True,1
4101,29389,True,1
4102,29389,True,1
4103,29389,True,1
4104,29409,True,1
4105,29411,True,1
4106,29411,True,1
4107,29411,True,1
4108,29432,True,1
4109,29433,True,1
4110,29434,True,1
4111,29461,True,1
4112,29487,True,1
4113,29496,True,1
4114,29500,True,1
4115,29508,True,1
4116,29512,True,1
4117,29524,True,2
4118,29525,True,1
4119,29525,True,1
4120,29553,True,1
4121,29554,True,1
4122,29556,False,1
4123,29558,True,1
4124,29565,True,1
4125,29565,True,1
4126,29565,True,1
4127,29566,True,1
4128,29638,True,1
4129,29638,True,1
4130,29639,True,1
4131,29639,True,1
4132,29640,True,1
4133,29642,False,1
4134,29642,True,1
4135,29643,True,1
4136,29646,True,1
4137,2965,True,1
4138,29653,True,1
4139,29662,True,1
4140,29663,True,1
4141,29679,True,1
4142,29679,True,1
4143,29682,True,1
4144,29683,True,1
4145,29684,True,1
4146,29689,True,1
4147,29693,True,1
4148,29694,True,1
4149,29694,True,1
4150,29695,True,1
4151,29699,True,1
4152,29758,True,1
4153,29760,True,1
4154,29763,True,1
4155,29765,True,1
4156,2984,True,1
4157,29871,True,1
4158,299,True,1
4159,30009,True,1
4160,30010,True,1
4161,30012,True,1
4162,30013,True,1
4163,30014,False,1
4164,30021,True,3
4165,30022,True,1
4166,30025,True,1
4167,30026,True,2
4168,30037,True,1
4169,30038,True,1
4170,30042,True,1
4171,30043,True,1
4172,30044,True,1
4173,30051,True,1
4174,30052,True,1
4175,30057,True,1
4176,30063,True,1
4177,30063,True,1
4178,30069,True,1
4179,30072,False,1
4180,30081,True,1
4181,30097,True,1
4182,30125,True,1
4183,30125,True,1
4184,30126,True,1
4185,30187,True,1
4186,30188,True,1
4187,30190,True,1
4188,30199,True,1
4189,30203,True,1
4190,30208,True,1
4191,30208,True,1
4192,30210,True,1
4193,30211,True,1
4194,30214,True,1
4195,30214,True,1
4196,30219,True,1
4197,30219,True,1
4198,30225,True,1
4199,30226,True,1
4200,30228,True,1
4201,30235,True,1
4202,30235,True,1
4203,30237,True,1
4204,30237,True,1
4205,30238,True,1
4206,30240,True,1
4207,30242,True,1
4208,30243,True,1
4209,30245,True,1
4210,30245,True,1
4211,30247,True,1
4212,30247,True,1
4213,30253,True,1
4214,30254,True,1
4215,30256,True,1
4216,30259,True,1
4217,30259,True,1
4218,3026,True,1
4219,30265,True,1
4220,30305,True,1
4221,30306,True,1
4222,30338,True,1
4223,30340,True,1
4224,30341,True,1
4225,30357,True,1
4226,30357,True,1
4227,30358,True,1
4228,30359,True,1
4229,30362,True,1
4230,30365,True,1
4231,30367,True,1
4232,30368,True,1
4233,30369,True,1
4234,30374,True,1
4235,30375,True,1
4236,30429,True,1
4237,30539,True,2
4238,30545,True,1
4239,30547,True,1
4240,30550,True,1
4241,3056,True,1
4242,30601,True,1
4243,30601,True,1
4244,30604,True,1
4245,30604,True,1
4246,30606,True,1
4247,30620,True,1
4248,30621,True,1
4249,30622,True,1
4250,30622,True,1
4251,30624,True,2
4252,30629,True,1
4253,30631,True,1
4254,30634,True,1
4255,30639,True,1
4256,30644,True,1
4257,30644,True,1
4258,30648,True,1
4259,30649,True,1
4260,30669,True,1
4261,30669,True,1
4262,30669,True,1
4263,30677,True,1
4264,30678,True,1
4265,30678,True,1
4266,30682,True,1
4267,30685,True,1
4268,30687,True,1
4269,30688,True,1
4270,30710,True,1
4271,30711,True,1
4272,30756,True,1
4273,30757,True,1
4274,30775,True,1
4275,3092,True,1
4276,30921,True,1
4277,30950,True,1
4278,30955,True,1
4279,30955,True,1
4280,30956,True,1
4281,30957,True,1
4282,3098,True,1
4283,3099,False,1
4284,310,True,1
4285,31105,False,1
4286,31106,False,2
4287,31109,True,1
4288,31110,True,1
4289,31111,True,1
4290,31118,True,1
4291,3114,True,1
4292,31166,True,1
4293,31168,True,2
4294,31169,True,1
4295,31169,True,1
4296,31169,True,2
4297,31171,True,1
4298,31173,True,1
4299,31318,True,1
4300,31318,True,2
4301,3136,True,1
4302,3137,True,1
4303,31370,True,2
4304,31370,True,2
4305,31443,True,1
4306,31443,True,1
4307,31443,True,1
4308,31504,True,1
4309,31507,True,1
4310,31514,True,1
4311,31583,True,1
4312,31584,True,1
4313,31586,True,1
4314,3166,True,1
4315,3167,True,1
4316,3169,True,1
4317,31697,True,1
4318,31701,True,1
4319,31701,True,1
4320,31702,True,1
4321,31702,True,1
4322,31704,True,1
4323,31747,True,1
4324,31753,True,1
4325,31753,True,1
4326,31772,True,1
4327,31780,True,1
4328,31782,True,2
4329,31799,False,1
4330,3180,True,1
4331,31800,True,1
4332,31853,True,1
4333,31855,True,1
4334,31884,True,1
4335,31885,True,1
4336,31886,True,1
4337,31889,True,1
4338,31890,True,1
4339,31892,True,1
4340,31893,True,1
4341,3191,True,2
4342,31914,False,1
4343,31947,True,1
4344,31947,True,1
4345,31951,True,1
4346,31956,True,1
4347,31991,True,2
4348,31991,True,1
4349,31993,True,2
4350,31994,True,1
4351,31997,True,1
4352,32068,True,1
4353,32070,True,1
4354,32070,True,1
4355,32071,True,2
4356,3220,False,5
4357,32252,True,1
4358,32254,True,1
4359,3229,True,1
4360,32322,True,1
4361,32323,True,1
4362,32324,True,1
4363,3235,True,1
4364,32439,True,1
4365,32442,True,1
4366,32443,True,1
4367,32444,True,1
4368,32447,True,1
4369,32450,True,1
4370,32451,False,3
4371,32489,True,1
4372,32489,True,1
4373,32493,True,1
4374,32505,True,1
4375,32505,True,1
4376,32506,True,1
4377,32508,True,1
4378,32508,True,1
4379,32508,True,1
4380,32509,True,1
4381,32558,True,1
4382,32587,True,1
4383,32587,True,1
4384,32587,True,1
4385,32588,True,1
4386,32588,True,1
4387,32590,True,1
4388,32619,True,1
4389,32639,True,1
4390,32639,True,1
4391,32649,True,1
4392,32670,True,1
4393,32670,True,1
4394,32671,True,1
4395,32674,True,2
4396,32675,True,1
4397,32675,True,1
4398,32675,True,1
4399,32712,True,1
4400,32718,True,1
4401,32723,True,1
4402,32724,True,1
4403,32731,True,1
4404,3274,True,1
4405,32759,True,1
4406,32762,True,1
4407,32763,True,1
4408,32764,True,2
4409,32767,True,1
4410,32785,True,1
4411,32786,False,1
4412,32793,True,1
4413,32793,True,1
4414,32802,True,1
4415,32805,True,1
4416,32822,True,1
4417,32829,True,1
4418,32831,True,1
4419,32831,True,1
4420,32833,True,1
4421,32835,True,1
4422,32836,True,1
4423,32838,True,1
4424,32856,True,1
4425,32857,True,1
4426,32857,True,1
4427,32865,True,1
4428,32872,False,3
4429,32873,True,1
4430,32883,True,1
4431,32898,True,1
4432,32898,True,1
4433,32916,True,1
4434,32917,True,1
4435,32936,True,1
4436,32938,True,1
4437,32939,True,1
4438,32949,True,1
4439,3297,True,1
4440,32975,True,1
4441,33,True,1
4442,33011,True,1
4443,33013,True,1
4444,3303,True,1
4445,33031,True,1
4446,33031,True,1
4447,33034,True,2
4448,33034,True,2
4449,33042,True,1
4450,33043,True,1
4451,33043,True,1
4452,33043,True,1
4453,33081,True,1
4454,33081,True,1
4455,33082,True,1
4456,33086,True,2
4457,33086,True,1
4458,33089,True,2
4459,3309,True,1
4460,33094,True,1
4461,33094,True,2
4462,33101,True,1
4463,33106,True,1
4464,33106,True,1
4465,33106,True,1
4466,33112,True,1
4467,33116,True,1
4468,33116,True,1
4469,33116,True,1
4470,33117,True,1
4471,33120,False,1
4472,33121,True,2
4473,33137,True,1
4474,33142,True,1
4475,33142,True,1
4476,33150,True,1
4477,33163,True,1
4478,33165,True,1
4479,33171,True,1
4480,33184,True,1
4481,33201,True,3
4482,33215,True,1
4483,33258,True,2
4484,33258,True,1
4485,33261,True,1
4486,33262,True,1
4487,33262,True,1
4488,33264,True,1
4489,33265,True,1
4490,33266,True,1
4491,33267,True,1
4492,33268,False,1
4493,33269,False,1
4494,33277,True,1
4495,33281,True,2
4496,33289,True,1
4497,33291,True,1
4498,33294,True,1
4499,33298,True,1
4500,33299,False,1
4501,33301,True,1
4502,33305,True,1
4503,33305,True,1
4504,33305,True,1
4505,33306,True,1
4506,33322,True,1
4507,33322,True,1
4508,33323,True,1
4509,33324,True,1
4510,33325,True,1
4511,33325,True,1
4512,33331,True,1
4513,33332,True,1
4514,33332,True,1
4515,33337,True,1
4516,33355,True,1
4517,33356,True,1
4518,33357,True,1
4519,33362,True,1
4520,33363,True,1
4521,33363,True,1
4522,33364,True,1
4523,33364,True,1
4524,33366,True,1
4525,33372,True,1
4526,33381,True,1
4527,33390,True,1
4528,33391,True,1
4529,33397,True,1
4530,33398,False,1
4531,33401,True,1
4532,33402,True,1
4533,33403,True,1
4534,33411,True,1
4535,33421,True,1
4536,33422,True,2
4537,33435,True,1
4538,33440,True,1
4539,33442,True,1
4540,33449,True,1
4541,33451,True,1
4542,33458,True,1
4543,3347,True,1
4544,33470,True,1
4545,33486,True,1
4546,33489,True,1
4547,3349,True,1
4548,3349,True,1
4549,3349,True,1
4550,33501,True,1
4551,33509,True,1
4552,33515,True,1
4553,33515,True,1
4554,33515,True,1
4555,33518,True,1
4556,33520,True,1
4557,33520,True,1
4558,33522,True,1
4559,33523,True,1
4560,33537,True,1
4561,33537,True,1
4562,33537,True,1
4563,33540,True,1
4564,33544,True,1
4565,33547,True,1
4566,33548,True,1
4567,33560,True,1
4568,3357,True,1
4569,3357,True,1
4570,33599,True,1
4571,33600,True,1
4572,33601,True,1
4573,33602,True,1
4574,33605,True,1
4575,33606,True,1
4576,33606,True,1
4577,33608,True,1
4578,3361,False,1
4579,33613,True,1
4580,33616,True,1
4581,33619,True,1
4582,33620,True,1
4583,33632,True,1
4584,33635,True,1
4585,33635,True,1
4586,33637,True,1
4587,33639,True,2
4588,33643,True,1
4589,33646,True,1
4590,33661,True,2
4591,33662,True,1
4592,33663,True,1
4593,33675,True,1
4594,33678,True,1
4595,33679,True,1
4596,33681,True,1
4597,33682,True,1
4598,3369,True,1
4599,33692,True,1
4600,33694,True,1
4601,33696,True,1
4602,33699,True,1
4603,33701,True,1
4604,33702,True,1
4605,33703,True,1
4606,33707,True,1
4607,33747,True,1
4608,33749,True,1
4609,33758,True,1
4610,3378,True,1
4611,33816,True,1
4612,33819,True,1
4613,33824,True,1
4614,33826,True,2
4615,33828,True,1
4616,33925,True,1
4617,33927,False,3
4618,33928,True,1
4619,33935,True,1
4620,33938,True,1
4621,33940,True,2
4622,33940,True,1
4623,33959,True,1
4624,33960,True,1
4625,33997,True,1
4626,33998,True,1
4627,33999,True,1
4628,34000,True,1
4629,34000,True,1
4630,34007,True,2
4631,34025,True,1
4632,34025,True,1
4633,34032,True,1
4634,34034,False,1
4635,34042,True,1
4636,34043,True,1
4637,34044,True,1
4638,34045,True,1
4639,34050,True,1
4640,34052,True,1
4641,3406,False,3
4642,34087,True,1
4643,34089,True,1
4644,34090,True,1
4645,34091,True,1
4646,34093,True,1
4647,34094,True,1
4648,34095,True,1
4649,34096,True,1
4650,34102,True,1
4651,34106,True,1
4652,34112,True,1
4653,34112,True,1
4654,34112,True,1
4655,34115,True,1
4656,34146,True,1
4657,34147,True,1
4658,34152,False,1
4659,34153,True,1
4660,34155,True,2
4661,34175,True,1
4662,34186,True,1
4663,34187,True,1
4664,3420,True,1
4665,34203,True,1
4666,34207,True,1
4667,34212,True,1
4668,34214,True,1
4669,34218,True,1
4670,34222,True,1
4671,34222,True,1
4672,34234,True,1
4673,34234,True,1
4674,34237,False,1
4675,34238,True,1
4676,3425,True,1
4677,3425,True,1
4678,34257,True,1
4679,34257,True,1
4680,34258,True,1
4681,34265,True,1
4682,34265,True,1
4683,34273,True,1
4684,34295,True,1
4685,34310,True,1
4686,34315,True,1
4687,34317,True,1
4688,34318,False,1
4689,34320,True,1
4690,34331,True,1
4691,34333,True,1
4692,34346,True,1
4693,34355,True,1
4694,34355,True,1
4695,34356,False,1
4696,34357,True,1
4697,34358,True,1
4698,34366,True,2
4699,34373,True,1
4700,34394,True,3
4701,34395,True,1
4702,34403,True,1
4703,34404,True,1
4704,34405,False,1
4705,34406,True,1
4706,34410,True,1
4707,34412,True,1
4708,34413,True,1
4709,34415,True,1
4710,34416,True,2
4711,34419,True,1
4712,34421,True,1
4713,34425,True,1
4714,34426,True,1
4715,34427,True,1
4716,34429,True,2
4717,34431,True,1
4718,34436,True,1
4719,34437,True,1
4720,34440,True,1
4721,34441,True,1
4722,34441,True,1
4723,34442,True,1
4724,34446,False,1
4725,34446,True,1
4726,34454,True,1
4727,34456,True,1
4728,34457,True,1
4729,34460,False,2
4730,34462,True,1
4731,34467,True,1
4732,34468,True,1
4733,34469,True,1
4734,34471,True,1
4735,34473,True,1
4736,34476,True,1
4737,34477,True,1
4738,34478,True,1
4739,34479,True,1
4740,34481,True,1
4741,34492,False,1
4742,34562,True,1
4743,34567,True,1
4744,3460,True,1
4745,3460,True,1
4746,34639,True,1
4747,34640,True,1
4748,34642,True,1
4749,34646,True,1
4750,34647,True,3
4751,34648,True,1
4752,34649,True,1
4753,34652,True,1
4754,34653,True,2
4755,34654,True,1
4756,34657,True,1
4757,34658,True,1
4758,34666,True,1
4759,34666,True,1
4760,34667,False,2
4761,34676,True,1
4762,34676,True,1
4763,34677,True,1
4764,3469,True,1
4765,34737,True,1
4766,34747,True,1
4767,34749,True,1
4768,34768,True,2
4769,34773,True,1
4770,34774,True,1
4771,34814,True,1
4772,34825,True,1
4773,34825,True,1
4774,34825,True,1
4775,34826,True,2
4776,34827,False,1
4777,34837,True,1
4778,3484,True,1
4779,3484,True,1
4780,3484,True,1
4781,34845,True,1
4782,34845,True,2
4783,34847,True,1
4784,34848,False,1
4785,34849,True,1
4786,34851,True,1
4787,34851,True,1
4788,34851,True,1
4789,34852,True,1
4790,34852,True,1
4791,34977,True,1
4792,34978,True,1
4793,35005,True,1
4794,35017,True,1
4795,35018,True,1
4796,35018,True,1
4797,35150,True,1
4798,35151,True,1
4799,35152,True,1
4800,3517,True,1
4801,35201,True,1
4802,35201,True,1
4803,35223,True,1
4804,35259,True,1
4805,35264,True,1
4806,35266,True,1
4807,35276,True,1
4808,3530,True,1
4809,35321,True,1
4810,35322,True,1
4811,35327,True,1
4812,35329,True,1
4813,35332,True,1
4814,35333,True,1
4815,3534,True,1
4816,35345,True,1
4817,35383,True,1
4818,35384,True,1
4819,35385,True,1
4820,35385,True,1
4821,35391,True,1
4822,35414,True,1
4823,35414,True,1
4824,3542,True,1
4825,35423,True,1
4826,35424,True,1
4827,35424,True,1
4828,35424,True,1
4829,35425,True,1
4830,35441,True,1
4831,35441,True,1
4832,35443,True,1
4833,35455,True,1
4834,35455,True,1
4835,35456,True,1
4836,35456,True,1
4837,35462,True,1
4838,35462,True,1
4839,35463,True,1
4840,35464,True,1
4841,35465,True,1
4842,35510,True,1
4843,35511,True,1
4844,35512,True,1
4845,35512,True,1
4846,35518,True,1
4847,35520,True,1
4848,35561,True,1
4849,35561,True,1
4850,35565,True,1
4851,35584,True,1
4852,35734,True,1
4853,35734,True,1
4854,35862,True,1
4855,35862,True,1
4856,35865,True,1
4857,35870,True,2
4858,35890,True,1
4859,35890,True,1
4860,35891,True,1
4861,3598,True,1
4862,3600,False,3
4863,36070,True,1
4864,36076,True,1
4865,36114,False,2
4866,36115,True,1
4867,36122,True,1
4868,36122,True,1
4869,36122,True,1
4870,36130,True,1
4871,36136,True,1
4872,36136,True,1
4873,36143,True,1
4874,36145,True,1
4875,36147,True,1
4876,36151,True,1
4877,36218,True,2
4878,3624,True,1
4879,36269,True,1
4880,36280,True,1
4881,36289,True,1
4882,36289,True,1
4883,36298,True,1
4884,36298,True,1
4885,36298,False,2
4886,36301,True,1
4887,36301,True,2
4888,36306,True,1
4889,3631,True,1
4890,36313,True,1
4891,36314,True,1
4892,36319,True,1
4893,3636,True,2
4894,36372,True,1
4895,36373,True,1
4896,36374,True,1
4897,36374,True,1
4898,36377,True,1
4899,36378,True,1
4900,36422,True,2
4901,36425,True,1
4902,36427,True,1
4903,36429,True,1
4904,36430,True,1
4905,36439,True,1
4906,36451,True,1
4907,36452,True,1
4908,36454,True,1
4909,36454,True,1
4910,36519,True,1
4911,36520,True,1
4912,36530,True,1
4913,36530,True,1
4914,3661,False,2
4915,3663,True,1
4916,36653,True,1
4917,36827,True,1
4918,36828,True,1
4919,36870,True,1
4920,36873,True,1
4921,36873,False,3
4922,36912,True,1
4923,36914,True,1
4924,36914,True,1
4925,36914,True,1
4926,36916,False,2
4927,36918,True,2
4928,36918,True,2
4929,36923,True,1
4930,36924,True,1
4931,36925,True,1
4932,36929,True,3
4933,36931,True,1
4934,36933,True,2
4935,36934,True,1
4936,36935,True,2
4937,36935,True,1
4938,36935,True,1
4939,36936,True,1
4940,36936,True,1
4941,36941,True,1
4942,36942,True,1
4943,36943,True,1
4944,36943,True,1
4945,36945,False,2
4946,36947,True,1
4947,36947,True,1
4948,36953,True,1
4949,36956,True,1
4950,36958,True,1
4951,36959,True,1
4952,36965,True,1
4953,36970,True,1
4954,36971,True,3
4955,36972,True,1
4956,36975,True,1
4957,36977,True,1
4958,36977,True,1
4959,36981,True,1
4960,36981,True,1
4961,36982,True,1
4962,36995,True,2
4963,37000,True,1
4964,37001,True,2
4965,37002,True,1
4966,37002,True,2
4967,37004,True,2
4968,37005,True,1
4969,37023,True,1
4970,37062,True,1
4971,37074,True,1
4972,37074,True,1
4973,37077,True,1
4974,37086,True,1
4975,37096,True,1
4976,371,True,1
4977,37100,True,2
4978,37100,True,2
4979,37102,True,1
4980,37105,True,1
4981,37111,True,1
4982,37116,True,1
4983,37117,True,1
4984,37119,True,1
4985,37119,True,1
4986,37132,True,1
4987,37133,True,2
4988,37134,True,1
